Time_Dep_h,Debris_Start,Debris_Target,Delta_V1_m_s,Delta_V2_m_s,Travel_Time_h
3031.0,3,0,2421.8,2292.82,8.275
3031.0,3,1,2153.49,2131.31,8.05
3031.0,3,2,2072.97,2087.38,7.348
3031.5,0,1,2269.34,2150.84,8.284
3031.5,0,2,2088.76,2137.85,7.578
3031.5,0,3,6100.51,6138.85,7.794
3031.5,1,0,2413.01,2269.24,7.011
3031.5,1,2,1938.25,1956.37,6.067
3031.5,1,3,2074.14,2071.26,7.168
3031.5,2,0,2124.36,2084.59,7.601
3031.5,2,1,2132.02,2131.74,7.5
3031.5,2,3,1962.37,1988.93,6.217
3031.5,3,0,2284.4,2387.04,8.284
3031.5,3,1,2177.22,2180.28,8.06
3031.5,3,2,2167.77,2168.19,7.385
3032.0,0,1,2429.22,2546.81,8.391
3032.0,0,2,2411.39,2517.26,7.691
3032.0,0,3,2255.45,2355.84,7.099
3032.0,1,0,2136.11,2278.33,6.993
3032.0,1,2,1964.67,1963.31,6.073
3032.0,1,3,2069.26,2091.69,7.176
3032.0,2,0,5656.02,5633.9,3.315
3032.0,2,1,2115.54,2096.77,7.484
3032.0,2,3,2036.04,2032.48,6.238
3032.0,3,0,2492.38,2442.53,8.307
3032.0,3,1,2195.73,2173.45,8.06
3032.0,3,2,2099.85,2074.15,7.345
3032.5,0,1,2542.98,2398.03,8.373
3032.5,0,2,2450.87,2283.79,7.654
3032.5,0,3,2347.11,2245.16,7.086
3032.5,1,0,2430.81,2421.02,7.038
3032.5,1,2,1902.77,1917.66,6.043
3032.5,1,3,2102.55,2105.37,7.186
3032.5,2,0,2490.85,2332.05,7.724
3032.5,2,1,2103.79,2108.35,7.487
3032.5,2,3,1912.68,1919.41,6.168
3032.5,3,0,2155.64,2202.7,8.224
3032.5,3,1,2138.14,2137.85,8.048
3032.5,3,2,2133.93,2151.0,7.377
3033.0,0,1,2266.58,2398.98,8.353
3033.0,0,2,2249.01,2402.23,7.662
3033.0,0,3,6557.83,6484.12,7.76
3033.0,1,0,2019.02,2036.74,6.902
3033.0,1,2,1965.53,1975.22,6.079
3033.0,1,3,2032.82,2050.1,7.15
3033.0,2,0,2224.72,2366.97,7.712
3033.0,2,1,2139.13,2126.82,7.497
3033.0,2,3,2017.32,2035.33,6.237
3033.0,3,0,2431.3,2484.55,8.31
3033.0,3,1,2197.31,2188.0,8.075
3033.0,3,2,2159.77,2136.54,7.375
3033.5,0,1,2560.61,2546.8,8.398
3033.5,0,2,2520.04,2470.36,7.691
3033.5,0,3,2364.36,2363.38,7.109
3033.5,1,0,2318.28,2433.08,7.034
3033.5,1,2,1928.44,1923.35,6.053
3033.5,1,3,2100.13,2114.7,7.19
3033.5,2,0,5543.64,5616.57,3.318
3033.5,2,1,2323.85,2316.66,7.607
3033.5,2,3,2002.79,1981.01,6.22
3033.5,3,0,2395.18,2263.45,8.264
3033.5,3,1,2145.21,2124.28,8.041
3033.5,3,2,2080.97,2097.41,7.352
3034.0,0,1,2151.21,2158.29,8.261
3034.0,0,2,2099.73,2173.24,7.595
3034.0,0,3,2049.26,2021.02,6.976
3034.0,1,0,2396.51,2242.26,7.006
3034.0,1,2,1942.61,1960.31,6.071
3034.0,1,3,2103.17,2106.09,7.211
3034.0,2,0,2095.22,2123.64,7.629
3034.0,2,1,2134.39,2132.81,7.498
3034.0,2,3,1970.3,1997.19,6.221
3034.0,3,0,2305.05,2407.49,8.287
3034.0,3,1,2177.96,2178.13,8.068
3034.0,3,2,2169.88,2167.01,7.384
3034.5,0,1,2449.08,2556.47,8.392
3034.5,0,2,2430.22,2521.87,7.694
3034.5,0,3,6691.62,6673.05,7.744
3034.5,1,0,2156.66,2303.27,7.0
3034.5,1,2,1962.85,1960.37,6.074
3034.5,1,3,2074.0,2096.15,7.182
3034.5,2,0,5653.25,5644.22,3.313
3034.5,2,1,2109.65,2090.87,7.478
3034.5,2,3,2035.58,2028.84,6.238
3034.5,3,0,2491.77,2426.18,8.302
3034.5,3,1,2186.66,2165.36,8.064
3034.5,3,2,2086.07,2063.14,7.336
3035.0,0,1,2525.47,2369.56,8.365
3035.0,0,2,2423.48,2251.46,7.646
3035.0,0,3,2332.9,2222.39,7.082
3035.0,1,0,2437.86,2409.28,7.038
3035.0,1,2,1907.48,1923.59,6.05
3035.0,1,3,2101.12,2102.69,7.188
3035.0,2,0,2469.41,2300.01,7.716
3035.0,2,1,2108.3,2112.74,7.487
3035.0,2,3,1916.82,1930.09,6.182
3035.0,3,0,2171.07,2233.55,8.234
3035.0,3,1,2143.32,2144.03,8.049
3035.0,3,2,2140.52,2156.01,7.377
3035.5,0,1,2288.02,2425.36,8.359
3035.5,0,2,2271.59,2425.3,7.669
3035.5,0,3,2135.64,2250.32,7.073
3035.5,1,0,2021.66,2068.85,6.924
3035.5,1,2,1967.26,1975.54,6.081
3035.5,1,3,2037.35,2056.17,7.159
3035.5,2,0,2248.11,2394.21,7.717
